305,defense,140
305,special-attack,50
305,special-defense,50
305,speed,40
306,hp,70
306,attack,110
306,defense,180
306,special-attack,60
306,special-defense,60
306,speed,50
307,hp,30
307,attack,40
307,defense,55
307,special-attack,40
307,special-defense,55
307,speed,60
308,hp,60
308,attack,60
308,defense,75
308,special-attack,60
308,special-defense,75
308,speed,80
309,hp,40
309,attack,45
309,defense,40
309,special-attack,65
309,special-defense,40
309,speed,65
310,hp,70
310,attack,75
310,defense,60
310,special-attack,105
310,special-defense,60
310,speed,105
311,hp,60
311,attack,50
311,defense,40
311,special-attack,85
311,special-defense,75
311,speed,95
312,hp,60
312,attack,40
312,defense,50
312,special-attack,75
312,special-defense,85
312,speed,95
313,hp,65
313,attack,73
313,defense,75
313,special-attack,47
313,special-defense,85
313,speed,85
314,hp,65
314,attack,47
314,defense,75
314,special-attack,73
314,special-defense,85
314,speed,85
315,hp,50
315,attack,60
315,defense,45
315,special-attack,100
315,special-defense,80
315,speed,65
316,hp,70
316,attack,43
316,defense,53
316,special-attack,43
316,special-defense,53
316,speed,40
317,hp,100
317,attack,73
317,defense,83
317,special-attack,73
317,special-defense,83
317,speed,55
318,hp,45
318,attack,90
318,defense,20
318,special-attack,65
318,special-defense,20
318,speed,65
319,hp,70
319,attack,120
319,defense,40
319,special-attack,95
319,special-defense,40
319,speed,95
320,hp,130
320,attack,70
320,defense,35
320,special-attack,70
320,special-defense,35
320,speed,60
321,hp,170
321,attack,90
321,defense,45
321,special-attack,90
321,special-defense,45
321,speed,60
322,hp,60
322,attack,60
322,defense,40
322,special-attack,65
322,special-defense,45
322,speed,35
323,hp,70
323,attack,100
323,defense,70
323,special-attack,105
323,special-defense,75
323,speed,40
324,hp,70
324,attack,85
324,defense,140
324,special-attack,85
324,special-defense,70
324,speed,20
325,hp,60
325,attack,25
325,defense,35
325,special-attack,70
325,special-defense,80
325,speed,60
326,hp,80
326,attack,45
326,defense,65
326,special-attack,90
326,special-defense,110
326,speed,80
327,hp,60
327,attack,60
327,defense,60
327,special-attack,60
327,special-defense,60
327,speed,60
328,hp,45
328,attack,100
328,defense,45
328,special-attack,45
328,special-defense,45
328,speed,10
329,hp,50
329,attack,70
329,defense,50
329,special-attack,50
329,special-defense,50
329,speed,70
330,hp,80
330,attack,100
330,defense,80
330,special-attack,80
330,special-defense,80
330,speed,100
331,hp,50
331,attack,85
331,defense,40
331,special-attack,85
331,special-defense,40
331,speed,35
332,hp,70
332,attack,115
332,defense,60
332,special-attack,115
332,special-defense,60
332,speed,55
333,hp,45
333,attack,40
333,defense,60
333,special-attack,40
333,special-defense,75
333,speed,50
334,hp,75
334,attack,70
334,defense,90
334,special-attack,70
334,special-defense,105
334,speed,80
335,hp,73
335,attack,115
335,defense,60
335,special-attack,60
335,special-defense,60
335,speed,90
336,hp,73
336,attack,100
336,defense,60
336,special-attack,100
336,special-defense,60
336,speed,65
337,hp,90
337,attack,55
337,defense,65
337,special-attack,95
337,special-defense,85
337,speed,70
338,hp,90
338,attack,95
338,defense,85
338,special-attack,55
338,special-defense,65
338,speed,70
339,hp,50
339,attack,48
339,defense,43
339,special-attack,46
339,special-defense,41
339,speed,60
340,hp,110
340,attack,78
340,defense,73
340,special-attack,76
340,special-defense,71
340,speed,60
341,hp,43
341,attack,80
341,defense,65
341,special-attack,50
341,special-defense,35
341,speed,35
342,hp,63
342,attack,120
342,defense,85
342,special-attack,90
342,special-defense,55
342,speed,55
343,hp,40
343,attack,40
343,defense,55
343,special-attack,40
343,special-defense,70
343,speed,55
344,hp,60
344,attack,70
344,defense,105
344,special-attack,70
344,special-defense,120
344,speed,75
345,hp,66
345,attack,41
345,defense,77
345,special-attack,61
345,special-defense,87
345,speed,23
346,hp,86
346,attack,81
346,defense,97
346,special-attack,81
346,special-defense,107
346,speed,43
347,hp,45
347,attack,95
347,defense,50
347,special-attack,40
347,special-defense,50
347,speed,75
348,hp,75
348,attack,125
348,defense,100
348,special-attack,70
348,special-defense,80
348,speed,45
349,hp,20
349,attack,15
349,defense,20
349,special-attack,10
349,special-defense,55
349,speed,80
350,hp,95
350,attack,60
350,defense,79
350,special-attack,100
350,special-defense,125
350,speed,81
351,hp,70
351,attack,70
351,defense,70
351,special-attack,70
351,special-defense,70
351,speed,70
352,hp,60
352,attack,90
352,defense,70
352,special-attack,60
352,special-defense,120
352,speed,40
353,hp,44
353,attack,75
353,defense,35
353,special-attack,63
353,special-defense,33
353,speed,45
354,hp,64
354,attack,115
354,defense,65
354,special-attack,83
354,special-defense,63
354,speed,65
355,hp,20
355,attack,40
355,defense,90
355,special-attack,30
355,special-defense,90
355,speed,25
356,hp,40
356,attack,70
356,defense,130
356,special-attack,60
356,special-defense,130
356,speed,25
357,hp,99
357,attack,68
357,defense,83
357,special-attack,72
357,special-defense,87
357,speed,51
358,hp,75
358,attack,50
358,defense,80
358,special-attack,95
358,special-defense,90
358,speed,65
359,hp,65
359,attack,130
359,defense,60
359,special-attack,75
359,special-defense,60
359,speed,75
360,hp,95
360,attack,23
360,defense,48
360,special-attack,23
360,special-defense,48
360,speed,23
361,hp,50
361,attack,50
361,defense,50
361,special-attack,50
361,special-defense,50
361,speed,50
362,hp,80
362,attack,80
362,defense,80
362,special-attack,80
362,special-defense,80
362,speed,80
363,hp,70
363,attack,40
363,defense,50
363,special-attack,55
363,special-defense,50
363,speed,25
364,hp,90
364,attack,60
364,defense,70
364,special-attack,75
364,special-defense,70
364,speed,45
365,hp,110
365,attack,80
365,defense,90
365,special-attack,95
365,special-defense,90
365,speed,65
366,hp,35
366,attack,64
366,defense,85
366,special-attack,74
366,special-defense,55
366,speed,32
367,hp,55
367,attack,104
367,defense,105
367,special-attack,94
367,special-defense,75
367,speed,52
368,hp,55
368,attack,84
368,defense,105
368,special-attack,114
368,special-defense,75
368,speed,52
369,hp,100
369,attack,90
369,defense,130
369,special-attack,45
369,special-defense,65
369,speed,55
370,hp,43
370,attack,30
370,defense,55
370,special-attack,40
370,special-defense,65
370,speed,97
371,hp,45
371,attack,75
371,defense,60
371,special-attack,40
371,special-defense,30
371,speed,50
372,hp,65
372,attack,95
372,defense,100
372,special-attack,60
372,special-defense,50
372,speed,50
373,hp,95
373,attack,135
373,defense,80
373,special-attack,110
373,special-defense,80
373,speed,100
374,hp,40
374,attack,55
374,defense,80
374,special-attack,35
374,special-defense,60
374,speed,30
375,hp,60
375,attack,75
375,defense,100
375,special-attack,55
375,special-defense,80
375,speed,50
376,hp,80
376,attack,135
376,defense,130
376,special-attack,95
376,special-defense,90
376,speed,70
377,hp,80
377,attack,100
377,defense,200
377,special-attack,50
377,special-defense,100
377,speed,50
378,hp,80
378,attack,50
378,defense,100
378,special-attack,100
378,special-defense,200
378,speed,50
379,hp,80
379,attack,75
379,defense,150
379,special-attack,75
379,special-defense,150
379,speed,50
380,hp,80
380,attack,80
380,defense,90
380,special-attack,110
380,special-defense,130
380,speed,110
381,hp,80
381,attack,90
381,defense,80
381,special-attack,130
381,special-defense,110
381,speed,110
382,hp,100
382,attack,100
382,defense,90
382,special-attack,150
382,special-defense,140
382,speed,90
383,hp,100
383,attack,150
383,defense,140
383,special-attack,100
383,special-defense,90
383,speed,90
384,hp,105
384,attack,150
384,defense,90
384,special-attack,150
384,special-defense,90
384,speed,95
385,hp,100
385,attack,100
385,defense,100
385,special-attack,100
385,special-defense,100
385,speed,100
386,hp,50
386,attack,150
386,defense,50
386,special-attack,150
386,special-defense,50
386,speed,150
387,hp,55
387,attack,68
387,defense,64
387,special-attack,45
387,special-defense,55
387,speed,31
388,hp,75
388,attack,89
388,defense,85
388,special-attack,55
388,special-defense,65
388,speed,36
389,hp,95
389,attack,109
389,defense,105
389,special-attack,75
389,special-defense,85
389,speed,56
390,hp,44
390,attack,58
390,defense,44
390,special-attack,58
390,special-defense,44
390,speed,61
391,hp,64
391,attack,78
391,defense,52
391,special-attack,78
391,special-defense,52
391,speed,81
392,hp,76
392,attack,104
392,defense,71
392,special-attack,104
392,special-defense,71
392,speed,108
393,hp,53
393,attack,51
393,defense,53
393,special-attack,61
393,special-defense,56
393,speed,40
394,hp,64
394,attack,66
394,defense,68
394,special-attack,81
394,special-defense,76
394,speed,50
395,hp,84
395,attack,86
395,defense,88
395,special-attack,111
395,special-defense,101
395,speed,60
396,hp,40
396,attack,55
396,defense,30
396,special-attack,30
396,special-defense,30
396,speed,60
397,hp,55
397,attack,75
397,defense,50
397,special-attack,40
397,special-defense,40
397,speed,80
398,hp,85
398,attack,120
398,defense,70
398,special-attack,50
398,special-defense,60
398,speed,100
399,hp,59
399,attack,45
399,defense,40
399,special-attack,35
399,special-defense,40
399,speed,31
400,hp,79
400,attack,85
400,defense,60
400,special-attack,55
400,special-defense,60
400,speed,71
401,hp,37
401,attack,25
401,defense,41
401,special-attack,25
401,special-defense,41
401,speed,25
402,hp,77
402,attack,85
402,defense,51
402,special-attack,55
402,special-defense,51
402,speed,65
403,hp,45
403,attack,65
403,defense,34
403,special-attack,40
403,special-defense,34
403,speed,45
404,hp,60
404,attack,85
404,defense,49
404,special-attack,60
404,special-defense,49
404,speed,60
405,hp,80
405,attack,120
405,defense,79
405,special-attack,95
405,special-defense,79
405,speed,70
406,hp,40
406,attack,30
406,defense,35
406,special-attack,50
406,special-defense,70
406,speed,55
407,hp,60
407,attack,70
407,defense,65
407,special-attack,125
407,special-defense,105
407,speed,90
408,hp,67
408,attack,125
408,defense,40
408,special-attack,30
408,special-defense,30
408,speed,58
409,hp,97
409,attack,165
409,defense,60
409,special-attack,65
409,special-defense,50
409,speed,58
410,hp,30
410,attack,42
410,defense,118
410,special-attack,42
410,special-defense,88
410,speed,30
411,hp,60
411,attack,52
411,defense,168
411,special-attack,47
411,special-defense,138
411,speed,30
412,hp,40
412,attack,29
412,defense,45
412,special-attack,29
412,special-defense,45
412,speed,36
413,hp,60
413,attack,59
413,defense,85
413,special-attack,79
413,special-defense,105
413,speed,36
414,hp,70
414,attack,94
414,defense,50
414,special-attack,94
414,special-defense,50
414,speed,66
415,hp,30
415,attack,30
415,defense,42
415,special-attack,30
415,special-defense,42
415,speed,70
416,hp,70
416,attack,80
416,defense,102
416,special-attack,80
416,special-defense,102
416,speed,40
417,hp,60
417,attack,45
417,defense,70
417,special-attack,45
417,special-defense,90
417,speed,95
418,hp,55
418,attack,65
418,defense,35
418,special-attack,60
418,special-defense,30
418,speed,85
419,hp,85
419,attack,105
419,defense,55
419,special-attack,85
419,special-defense,50
419,speed,115
420,hp,45
420,attack,35
420,defense,45
420,special-attack,62
420,special-defense,53
420,speed,35
421,hp,70
421,attack,60
421,defense,70
421,special-attack,87
421,special-defense,78
421,speed,85
422,hp,76
422,attack,48
422,defense,48
422,special-attack,57
422,special-defense,62
422,speed,34
423,hp,111
423,attack,83
423,defense,68
423,special-attack,92
423,special-defense,82
423,speed,39
424,hp,75
424,attack,100
424,defense,66
424,special-attack,60
424,special-defense,66
424,speed,115
425,hp,90
425,attack,50
425,defense,34
425,special-attack,60
425,special-defense,44
425,speed,70
426,hp,150
426,attack,80
426,defense,44
426,special-attack,90
426,special-defense,54
426,speed,80
427,hp,55
427,attack,66
427,defense,44
427,special-attack,44
427,special-defense,56
427,speed,85
428,hp,65
428,attack,76
428,defense,84
428,special-attack,54
428,special-defense,96
428,speed,105
429,hp,60
429,attack,60
429,defense,60
429,special-attack,105
429,special-defense,105
429,speed,105
430,hp,100
430,attack,125
430,defense,52
430,special-attack,105
430,special-defense,52
430,speed,71
431,hp,49
431,attack,55
431,defense,42
431,special-attack,42
431,special-defense,37
431,speed,85
432,hp,71
432,attack,82
432,defense,64
432,special-attack,64
432,special-defense,59
432,speed,112
433,hp,45
433,attack,30
433,defense,50
433,special-attack,65
433,special-defense,50
433,speed,45
434,hp,63
434,attack,63
434,defense,47
434,special-attack,41
434,special-defense,41
434,speed,74
435,hp,103
435,attack,93
435,defense,67
435,special-attack,71
435,special-defense,61
435,speed,84
436,hp,57
436,attack,24
436,defense,86
436,special-attack,24
436,special-defense,86
436,speed,23
437,hp,67
437,attack,89
437,defense,116
437,special-attack,79
437,special-defense,116
437,speed,33
438,hp,50
438,attack,80
438,defense,95
438,special-attack,10
438,special-defense,45
438,speed,10
439,hp,20
439,attack,25
439,defense,45
439,special-attack,70
439,special-defense,90
439,speed,60
440,hp,100
440,attack,5
440,defense,5
440,special-attack,15
440,special-defense,65
440,speed,30
441,hp,76
441,attack,65
441,defense,45
441,special-attack,92
441,special-defense,42
441,speed,91
442,hp,50
442,attack,92
442,defense,108
442,special-attack,92
442,special-defense,108
442,speed,35
443,hp,58
443,attack,70
443,defense,45
443,special-attack,40
443,special-defense,45
443,speed,42
444,hp,68
444,attack,90
444,defense,65
444,special-attack,50
444,special-defense,55
444,speed,82
445,hp,108
445,attack,130
445,defense,95
445,special-attack,80
445,special-defense,85
445,speed,102
446,hp,135
446,attack,85
446,defense,40
446,special-attack,40
446,special-defense,85
446,speed,5
447,hp,40
447,attack,70
447,defense,40
447,special-attack,35
447,special-defense,40
447,speed,60
448,hp,70
448,attack,110
448,defense,70
448,special-attack,115
448,special-defense,70
448,speed,90
449,hp,68
449,attack,72
449,defense,78
449,special-attack,38
449,special-defense,42
449,speed,32
450,hp,108
450,attack,112
450,defense,118
450,special-attack,68
450,special-defense,72
450,speed,47
451,hp,40
451,attack,50
451,defense,90
451,special-attack,30
451,special-defense,55
451,speed,65
452,hp,70
452,attack,90
452,defense,110
452,special-attack,60
452,special-defense,75
452,speed,95
453,hp,48
453,attack,61
453,defense,40
453,special-attack,61
453,special-defense,40
453,speed,50
454,hp,83
454,attack,106
454,defense,65
454,special-attack,86
454,special-defense,65
454,speed,85
455,hp,74
455,attack,100
455,defense,72
455,special-attack,90
455,special-defense,72
455,speed,46
456,hp,49
456,attack,49
456,defense,56
456,special-attack,49
456,special-defense,61
456,speed,66
457,hp,69
457,attack,69
457,defense,76
457,special-attack,69
457,special-defense,86
457,speed,91
458,hp,45
458,attack,20
458,defense,50
458,special-attack,60
458,special-defense,120
458,speed,50
459,hp,60
459,attack,62
459,defense,50
459,special-attack,62
459,special-defense,60
459,speed,40
460,hp,90
460,attack,92
460,defense,75
460,special-attack,92
460,special-defense,85
460,speed,60
461,hp,70
461,attack,120
461,defense,65
461,special-attack,45
461,special-defense,85
461,speed,125
462,hp,70
462,attack,70
462,defense,115
462,special-attack,130
462,special-defense,90
462,speed,60
463,hp,110
463,attack,85
463,defense,95
463,special-attack,80
463,special-defense,95
463,speed,50
464,hp,115
464,attack,140
464,defense,130
464,special-attack,55
464,special-defense,55
464,speed,40
465,hp,100
465,attack,100
465,defense,125
465,special-attack,110
465,special-defense,50
465,speed,50
466,hp,75
466,attack,123
466,defense,67
466,special-attack,95
466,special-defense,85
466,speed,95
467,hp,75
467,attack,95
467,defense,67
467,special-attack,125
467,special-defense,95
467,speed,83
468,hp,85
468,attack,50
468,defense,95
468,special-attack,120
468,special-defense,115
468,speed,80
469,hp,86
469,attack,76
469,defense,86
469,special-attack,116
469,special-defense,56
469,speed,95
470,hp,65
470,attack,110
470,defense,130
470,special-attack,60
470,special-defense,65
470,speed,95
471,hp,65
471,attack,60
471,defense,110
471,special-attack,130
471,special-defense,95
471,speed,65
472,hp,75
472,attack,95
472,defense,125
472,special-attack,45
472,special-defense,75
472,speed,95
473,hp,110
473,attack,130
473,defense,80
473,special-attack,70
473,special-defense,60
473,speed,80
474,hp,85
474,attack,80
474,defense,70
474,special-attack,135
474,special-defense,75
474,speed,90
475,hp,68
475,attack,125
475,defense,65
475,special-attack,65
475,special-defense,115
475,speed,80
476,hp,60
476,attack,55
476,defense,145
476,special-attack,75
476,special-defense,150
476,speed,40
477,hp,45
477,attack,100
477,defense,135
477,special-attack,65
477,special-defense,135
477,speed,45
478,hp,70
478,attack,80
478,defense,70
478,special-attack,80
478,special-defense,70
478,speed,110
479,hp,50
479,attack,50
479,defense,77
479,special-attack,95
479,special-defense,77
479,speed,91
480,hp,75
480,attack,75
480,defense,130
480,special-attack,75
480,special-defense,130
480,speed,95
481,hp,80
481,attack,105
481,defense,105
481,special-attack,105
481,special-defense,105
481,speed,80
482,hp,75
482,attack,125
482,defense,70
482,special-attack,125
482,special-defense,70
482,speed,115
483,hp,100
483,attack,120
483,defense,120
483,special-attack,150
483,special-defense,100
483,speed,90
484,hp,90
484,attack,120
484,defense,100
484,special-attack,150
484,special-defense,120
484,speed,100
485,hp,91
485,attack,90
485,defense,106
485,special-attack,130
485,special-defense,106
485,speed,77
486,hp,110
486,attack,160
486,defense,110
486,special-attack,80
486,special-defense,110
486,speed,100
487,hp,150
487,attack,100
487,defense,120
487,special-attack,100
487,special-defense,120
487,speed,90
488,hp,120
488,attack,70
488,defense,120
488,special-attack,75
488,special-defense,130
488,speed,85
489,hp,80
489,attack,80
489,defense,80
489,special-attack,80
489,special-defense,80
489,speed,80
490,hp,100
490,attack,100
490,defense,100
490,special-attack,100
490,special-defense,100
490,speed,100
491,hp,70
491,attack,90
491,defense,90
491,special-attack,135
491,special-defense,90
491,speed,125
492,hp,100
492,attack,100
492,defense,100
492,special-attack,100
492,special-defense,100
492,speed,100
493,hp,120
493,attack,120
493,defense,120
493,special-attack,120
493,special-defense,120
493,speed,120
494,hp,100
494,attack,100
494,defense,100
494,special-attack,100
494,special-defense,100
494,speed,100
495,hp,45
495,attack,45
495,defense,55
495,special-attack,45
495,special-defense,55
495,speed,63
496,hp,60
496,attack,60
496,defense,75
496,special-attack,60
496,special-defense,75
496,speed,83
497,hp,75
497,attack,75
497,defense,95
497,special-attack,75
497,special-defense,95
497,speed,113
498,hp,65
498,attack,63
498,defense,45
498,special-attack,45
498,special-defense,45
498,speed,45
499,hp,90
499,attack,93
499,defense,55
499,special-attack,70
499,special-defense,55
499,speed,55
500,hp,110
500,attack,123
500,defense,65
500,special-attack,100
500,special-defense,65
500,speed,65
501,hp,55
501,attack,55
501,defense,45
501,special-attack,63
501,special-defense,45
501,speed,45
502,hp,75
502,attack,75
502,defense,60
502,special-attack,83
502,special-defense,60
502,speed,60
503,hp,95
503,attack,100
503,defense,85
503,special-attack,108
503,special-defense,70
503,speed,70
504,hp,45
504,attack,55
504,defense,39
504,special-attack,35
504,special-defense,39
504,speed,42
505,hp,60
505,attack,85
505,defense,69
505,special-attack,60
505,special-defense,69
505,speed,77
506,hp,45
506,attack,60
506,defense,45
506,special-attack,25
506,special-defense,45
506,speed,55
507,hp,65
507,attack,80
507,defense,65
507,special-attack,35
507,special-defense,65
507,speed,60
508,hp,85
508,attack,110
508,defense,90
508,special-attack,45
508,special-defense,90
508,speed,80
509,hp,41
509,attack,50
509,defense,37
509,special-attack,50
509,special-defense,37
509,speed,66
510,hp,64
510,attack,88
510,defense,50
510,special-attack,88
510,special-defense,50
510,speed,106
511,hp,50
511,attack,53
511,defense,48
511,special-attack,53
511,special-defense,48
511,speed,64
512,hp,75
512,attack,98
512,defense,63
512,special-attack,98
512,special-defense,63
512,speed,101
513,hp,50
513,attack,53
513,defense,48
513,special-attack,53
513,special-defense,48
513,speed,64
514,hp,75
514,attack,98
514,defense,63
514,special-attack,98
514,special-defense,63
514,speed,101
515,hp,50
515,attack,53
515,defense,48
515,special-attack,53
515,special-defense,48
515,speed,64
516,hp,75
516,attack,98
516,defense,63
516,special-attack,98
516,special-defense,63
516,speed,101
517,hp,76
517,attack,25
517,defense,45
517,special-attack,67
517,special-defense,55
517,speed,24
518,hp,116
518,attack,55
518,defense,85
518,special-attack,107
518,special-defense,95
518,speed,29
519,hp,50
519,attack,55
519,defense,50
519,special-attack,36
519,special-defense,30
519,speed,43
520,hp,62
520,attack,77
520,defense,62
520,special-attack,50
520,special-defense,42
520,speed,65
521,hp,80
521,attack,115
521,defense,80
521,special-attack,65
521,special-defense,55
521,speed,93
522,hp,45
522,attack,60
522,defense,32
522,special-attack,50
522,special-defense,32
522,speed,76
523,hp,75
523,attack,100
523,defense,63
523,special-attack,80
523,special-defense,63
523,speed,116
524,hp,55
524,attack,75
524,defense,85
524,special-attack,25
524,special-defense,25
524,speed,15
525,hp,70
525,attack,105
525,defense,105
525,special-attack,50
525,special-defense,40
525,speed,20
526,hp,85
526,attack,135
526,defense,130
526,special-attack,60
526,special-defense,80
526,speed,25
527,hp,65
527,attack,45
527,defense,43
527,special-attack,55
527,special-defense,43
527,speed,72
528,hp,67
528,attack,57
528,defense,55
528,special-attack,77
528,special-defense,55
528,speed,114
529,hp,60
529,attack,85
529,defense,40
529,special-attack,30
529,special-defense,45
529,speed,68
530,hp,110
530,attack,135
530,defense,60
530,special-attack,50
530,special-defense,65
530,speed,88
531,hp,103
531,attack,60
531,defense,86
531,special-attack,60
531,special-defense,86
531,speed,50
532,hp,75
532,attack,80
532,defense,55
532,special-attack,25
532,special-defense,35
532,speed,35
533,hp,85
533,attack,105
533,defense,85
533,special-attack,40
533,special-defense,50
533,speed,40
534,hp,105
534,attack,140
534,defense,95
534,special-attack,55
534,special-defense,65
534,speed,45
535,hp,50
535,attack,50
535,defense,40
535,special-attack,50
535,special-defense,40
535,speed,64
536,hp,75
536,attack,65
536,defense,55
536,special-attack,65
536,special-defense,55
536,speed,69
537,hp,105
537,attack,95
537,defense,75
537,special-attack,85
537,special-defense,75
537,speed,74
538,hp,120
538,attack,100
538,defense,85
538,special-attack,30
538,special-defense,85
538,speed,45
539,hp,75
539,attack,125
539,defense,75
539,special-attack,30
539,special-defense,75
539,speed,85
540,hp,45
540,attack,53
540,defense,70
540,special-attack,40
540,special-defense,60
540,speed,42
541,hp,55
541,attack,63
541,defense,90
541,special-attack,50
541,special-defense,80
541,speed,42
542,hp,75
542,attack,103
542,defense,80
542,special-attack,70
542,special-defense,80
542,speed,92
543,hp,30
543,attack,45
543,defense,59
543,special-attack,30
543,special-defense,39
543,speed,57
544,hp,40
544,attack,55
544,defense,99
544,special-attack,40
544,special-defense,79
544,speed,47
545,hp,60
545,attack,100
545,defense,89
545,special-attack,55
545,special-defense,69
545,speed,112
546,hp,40
546,attack,27
546,defense,60
546,special-attack,37
546,special-defense,50
546,speed,66
547,hp,60
547,attack,67
547,defense,85
547,special-attack,77
547,special-defense,75
547,speed,116
548,hp,45
548,attack,35
548,defense,50
548,special-attack,70
548,special-defense,50
548,speed,30
549,hp,70
549,attack,60
549,defense,75
549,special-attack,110
549,special-defense,75
549,speed,90
550,hp,70
550,attack,92
550,defense,65
550,special-attack,80
550,special-defense,55
550,speed,98
551,hp,50
551,attack,72
551,defense,35
551,special-attack,35
551,special-defense,35
551,speed,65
552,hp,60
552,attack,82
552,defense,45
552,special-attack,45
552,special-defense,45
552,speed,74
553,hp,95
553,attack,117
553,defense,80
553,special-attack,65
553,special-defense,70
553,speed,92
554,hp,70
554,attack,90
554,defense,45
554,special-attack,15
554,special-defense,45
554,speed,50
555,hp,105
555,attack,140
555,defense,55
555,special-attack,30
555,special-defense,55
555,speed,95
556,hp,75
556,attack,86
556,defense,67
556,special-attack,106
556,special-defense,67
556,speed,60
557,hp,50
557,attack,65
557,defense,85
557,special-attack,35
557,special-defense,35
557,speed,55
558,hp,70
558,attack,105
558,defense,125
558,special-attack,65
558,special-defense,75
558,speed,45
559,hp,50
559,attack,75
559,defense,70
559,special-attack,35
559,special-defense,70
559,speed,48
560,hp,65
560,attack,90
560,defense,115
560,special-attack,45
560,special-defense,115
560,speed,58
561,hp,72
561,attack,58
561,defense,80
561,special-attack,103
561,special-defense,80
561,speed,97
562,hp,38
562,attack,30
562,defense,85
562,special-attack,55
562,special-defense,65
562,speed,30
563,hp,58
563,attack,50
563,defense,145
563,special-attack,95
563,special-defense,105
563,speed,30
564,hp,54
564,attack,78
564,defense,103
564,special-attack,53
564,special-defense,45
564,speed,22
565,hp,74
565,attack,108
565,defense,133
565,special-attack,83
565,special-defense,65
565,speed,32
566,hp,55
566,attack,112
566,defense,45
566,special-attack,74
566,special-defense,45
566,speed,70
567,hp,75
567,attack,140
567,defense,65
567,special-attack,112
567,special-defense,65
567,speed,110
568,hp,50
568,attack,50
568,defense,62
568,special-attack,40
568,special-defense,62
568,speed,65
569,hp,80
569,attack,95
569,defense,82
569,special-attack,60
569,special-defense,82
569,speed,75
570,hp,40
570,attack,65
570,defense,40
570,special-attack,80
570,special-defense,40
570,speed,65
571,hp,60
571,attack,105
571,defense,60
571,special-attack,120
571,special-defense,60
571,speed,105
572,hp,55
572,attack,50
572,defense,40
572,special-attack,40
572,special-defense,40
572,speed,75
573,hp,75
573,attack,95
573,defense,60
573,special-attack,65
573,special-defense,60
573,speed,115
574,hp,45
574,attack,30
574,defense,50
574,special-attack,55
574,special-defense,65
574,speed,45
575,hp,60
575,attack,45
575,defense,70
575,special-attack,75
575,special-defense,85
575,speed,55
576,hp,70
576,attack,55
576,defense,95
576,special-attack,95
576,special-defense,110
576,speed,65
577,hp,45
577,attack,30
577,defense,40
577,special-attack,105
577,special-defense,50
577,speed,20
578,hp,65
578,attack,40
578,defense,50
578,special-attack,125
578,special-defense,60
578,speed,30
579,hp,110
579,attack,65
579,defense,75
579,special-attack,125
579,special-defense,85
579,speed,30
580,hp,62
580,attack,44
580,defense,50
580,special-attack,44
580,special-defense,50
580,speed,55
581,hp,75
581,attack,87
581,defense,63
581,special-attack,87
581,special-defense,63
581,speed,98
582,hp,36
582,attack,50
582,defense,50
582,special-attack,65
582,special-defense,60
582,speed,44
583,hp,51
583,attack,65
583,defense,65
583,special-attack,80
583,special-defense,75
583,speed,59
584,hp,71
584,attack,95
584,defense,85
584,special-attack,110
584,special-defense,95
584,speed,79
585,hp,60
585,attack,60
585,defense,50
585,special-attack,40
585,special-defense,50
585,speed,75
586,hp,80
586,attack,100
586,defense,70
586,special-attack,60
586,special-defense,70
586,speed,95
587,hp,55
587,attack,75
587,defense,60
587,special-attack,75
587,special-defense,60
587,speed,103
588,hp,50
588,attack,75
588,defense,45
588,special-attack,40
588,special-defense,45
588,speed,60
589,hp,70
589,attack,135
589,defense,105
589,special-attack,60
589,special-defense,105
589,speed,20
590,hp,69
590,attack,55
590,defense,45
590,special-attack,55
590,special-defense,55
590,speed,15
591,hp,114
591,attack,85
591,defense,70
591,special-attack,85
591,special-defense,80
591,speed,30
592,hp,55
592,attack,40
592,defense,50
592,special-attack,65
592,special-defense,85
592,speed,40
593,hp,100
593,attack,60
593,defense,70
593,special-attack,85
593,special-defense,105
593,speed,60
594,hp,165
594,attack,75
594,defense,80
594,special-attack,40
594,special-defense,45
594,speed,65
595,hp,50
595,attack,47
595,defense,50
595,special-attack,57
595,special-defense,50
595,speed,65
596,hp,70
596,attack,77
596,defense,60
596,special-attack,97
596,special-defense,60
596,speed,108
597,hp,44
597,attack,50
597,defense,91
597,special-attack,24
597,special-defense,86
597,speed,10
598,hp,74
598,attack,94
598,defense,131
598,special-attack,54
598,special-defense,116
598,speed,20
599,hp,40
599,attack,55
599,defense,70
599,special-attack,45
599,special-defense,60
599,speed,30
600,hp,60
600,attack,80
600,defense,95
600,special-attack,70
600,special-defense,85
600,speed,50
601,hp,60
601,attack,100
601,defense,115
601,special-attack,70
601,special-defense,85
601,speed,90
602,hp,35
602,attack,55
602,defense,40
602,special-attack,45
602,special-defense,40
602,speed,60
603,hp,65
603,attack,85
603,defense,70
603,special-attack,75
603,special-defense,70
603,speed,40
604,hp,85
604,attack,115
604,defense,80
604,special-attack,105
604,special-defense,80
604,speed,50
605,hp,55
605,attack,55
605,defense,55
605,special-attack,85
605,special-defense,55
605,speed,30
606,hp,75
606,attack,75
606,defense,75
606,special-attack,125
606,special-defense,95
606,speed,40
607,hp,50
607,attack,30
607,defense,55
607,special-attack,65
607,special-defense,55
607,speed,20
608,hp,60
608,attack,40
608,defense,60
608,special-attack,95
608,special-defense,60
608,speed,55
609,hp,60
609,attack,55
609,defense,90
609,special-attack,145
